, 530 
 2.128 , 1.47364E-03 
 2.136 , 5.662054E-04 
 2.144 ,-3.393369E-04 
 2.152 , 1.131982E-04 
 2.16 , 3.750583E-03 
 2.168 , 1.131982E-04 
 2.176 , 3.294244E-03 
 2.184 ,-1.694147E-03 
 2.192 ,-2.144804E-03 
 2.2 , 1.131982E-04 
 2.208 , 1.928096E-03 
 2.216 ,-3.942796E-03 
 2.224 , 1.131982E-04 
 2.232 ,-3.393369E-04 
 2.24 ,-7.516602E-03 
 2.248 ,-3.494002E-03 
 2.256 , 1.019686E-03 
 2.264 ,-2.59502E-03 
 2.272 ,-2.59502E-03 
 2.28 ,-1.694147E-03 
 2.288 , 4.66473E-03 
 2.296 , 1.47364E-03 
 2.304 ,-3.393369E-04 
 2.312 , 5.122512E-03 
 2.32 ,-4.839021E-03 
 2.328 , 3.750583E-03 
 2.336 ,-5.733375E-03 
 2.344 ,-6.179862E-03 
 2.352 , 6.039554E-03 
 2.36 , 2.838384E-03 
 2.368 , 1.47364E-03 
 2.376 , 1.47364E-03 
 2.384 ,-2.144804E-03 
 2.392 ,-2.144804E-03 
 2.4 , 1.47364E-03 
 2.408 ,-2.59502E-03 
 2.416 ,-3.393369E-04 
 2.424 ,-7.91428E-04 
 2.432 ,-8.405464E-03 
 2.44 , 6.039554E-03 
 2.448 , 6.958509E-03 
 2.456 ,-3.494002E-03 
 2.464 , 6.039554E-03 
 2.472 , 4.207429E-03 
 2.48 ,-5.733375E-03 
 2.488 , 5.662054E-04 
 2.496 , 5.580777E-03 
 2.504 ,-4.839021E-03 
 2.512 , 2.383001E-03 
 2.52 ,-4.391126E-03 
 2.528 , 1.47364E-03 
 2.536 , 2.838384E-03 
 2.544 , 5.662054E-04 
 2.552 , 4.207429E-03 
 2.56 ,-5.286428E-03 
 2.568 , 3.750583E-03 
 2.576 , 1.928096E-03 
 2.584 , 1.928096E-03 
 2.592 ,-1.694147E-03 
 2.6 ,-6.179862E-03 
 2.608 , 5.662054E-04 
 2.616 , 4.66473E-03 
 2.624 , 6.958509E-03 
 2.632 ,-2.59502E-03 
 2.64 ,-2.144804E-03 
 2.648 ,-3.494002E-03 
 2.656 , 2.838384E-03 
 2.664 ,-4.391126E-03 
 2.672 ,-7.91428E-04 
 2.68 , 7.418717E-03 
 2.688 , 8.340626E-03 
 2.696 , 2.838384E-03 
 2.704 , 6.498789E-03 
 2.712 ,-2.59502E-03 
 2.72 , 4.66473E-03 
 2.728 ,-1.694147E-03 
 2.736 , 1.131982E-04 
 2.744 , 1.019686E-03 
 2.752 , 5.662054E-04 
 2.76 ,-1.694147E-03 
 2.768 ,-3.942796E-03 
 2.776 , 5.662054E-04 
 2.784 ,-1.694147E-03 
 2.792 ,-3.494002E-03 
 2.8 ,-7.91428E-04 
 2.808 , 5.580777E-03 
 2.816 ,-7.91428E-04 
 2.824 ,-4.391126E-03 
 2.832 , 2.383001E-03 
 2.84 , 2.838384E-03 
 2.848 , 5.662054E-04 
 2.856 ,-2.144804E-03 
 2.864 , 5.662054E-04 
 2.872 ,-4.839021E-03 
 2.88 , 2.838384E-03 
 2.888 ,-7.91428E-04 
 2.896 ,-2.144804E-03 
 2.904 ,-7.91428E-04 
 2.912 , 6.039554E-03 
 2.92 , 2.838384E-03 
 2.928 ,-5.286428E-03 
 2.936 , 1.47364E-03 
 2.944 , 4.66473E-03 
 2.952 ,-3.494002E-03 
 2.96 ,-1.694147E-03 
 2.968 , 1.019686E-03 
 2.976 ,-2.144804E-03 
 2.984 , 2.383001E-03 
 2.992 , 5.122512E-03 
 3 ,-4.391126E-03 
 3.008 , 2.838384E-03 
 3.016 , 3.750583E-03 
 3.024 , 4.66473E-03 
 3.032 ,-3.942796E-03 
 3.04 ,-5.286428E-03 
 3.048 , 1.47364E-03 
 3.056 ,-3.494002E-03 
 3.064 , 1.928096E-03 
 3.072 ,-3.494002E-03 
 3.08 ,-1.694147E-03 
 3.088 ,-3.044744E-03 
 3.096 , 7.879414E-03 
 3.104 ,-3.044744E-03 
 3.112 , 9.264468E-03 
 3.12 ,-7.071487E-03 
 3.128 , 3.750583E-03 
 3.136 , 5.662054E-04 
 3.144 ,-3.393369E-04 
 3.152 , 3.750583E-03 
 3.16 , 7.418717E-03 
 3.168 ,-1.243022E-03 
 3.176 , 3.750583E-03 
 3.184 , 3.294244E-03 
 3.192 ,-3.044744E-03 
 3.2 , 3.294244E-03 
 3.208 , 2.383001E-03 
 3.216 ,-4.839021E-03 
 3.224 ,-1.243022E-03 
 3.232 , 1.019686E-03 
 3.24 , 2.838384E-03 
 3.248 ,-3.942796E-03 
 3.256 ,-2.144804E-03 
 3.264 , 1.928096E-03 
 3.272 , 1.019686E-03 
 3.28 , 1.47364E-03 
 3.288 , 3.750583E-03 
 3.296 , 4.66473E-03 
 3.304 , 2.383001E-03 
 3.312 , 3.750583E-03 
 3.32 ,-1.694147E-03 
 3.328 , 3.750583E-03 
 3.336 , 2.383001E-03 
 3.344 , 1.019686E-03 
 3.352 ,-3.494002E-03 
 3.36 , 6.039554E-03 
 3.368 ,-2.144804E-03 
 3.376 , 2.838384E-03 
 3.384 , 5.662054E-04 
 3.392 ,-2.144804E-03 
 3.4 , 5.662054E-04 
 3.408 , 2.838384E-03 
 3.416 ,-3.393369E-04 
 3.424 , 3.294244E-03 
 3.432 , 5.662054E-04 
 3.44 ,-7.91428E-04 
 3.448 , 4.66473E-03 
 3.456 ,-3.942796E-03 
 3.464 ,-3.942796E-03 
 3.472 ,-1.694147E-03 
 3.48 , 7.879414E-03 
 3.488 ,-8.405464E-03 
 3.496 ,-1.243022E-03 
 3.504 , 5.662054E-04 
 3.512 , 1.131982E-04 
 3.52 , 7.418717E-03 
 3.528 ,-1.243022E-03 
 3.536 , 3.750583E-03 
 3.544 , 1.131982E-04 
 3.552 ,-7.91428E-04 
 3.56 ,-3.942796E-03 
 3.568 , 1.131982E-04 
 3.576 ,-3.942796E-03 
 3.584 , 8.340626E-03 
 3.592 ,-2.144804E-03 
 3.6 ,-2.144804E-03 
