, 520 
 2.4 , 1.085384E-02 
 2.41 , 1.076074E-02 
 2.42 , 0.0145468 
 2.43 , 1.473463E-02 
 2.44 , 1.267302E-02 
 2.45 , 1.562788E-02 
 2.46 , 1.066768E-02 
 2.47 , 1.520454E-02 
 2.48 , 1.076074E-02 
 2.49 , 8.486342E-03 
 2.5 , 9.970316E-03 
 2.51 , 7.700044E-03 
 2.52 , 1.478158E-02 
 2.53 , 1.141276E-02 
 2.54 , 1.459373E-02 
 2.55 , 1.048161E-02 
 2.56 , 1.192575E-02 
 2.57 , 1.360889E-02 
 2.58 , 1.229923E-02 
 2.59 , 1.192575E-02 
 2.6 , 1.356206E-02 
 2.61 , 1.113321E-02 
 2.62 , 1.220584E-02 
 2.63 , 1.006322E-02 
 2.64 , 1.398381E-02 
 2.65 , 1.071422E-02 
 2.66 , 1.062115E-02 
 2.67 , 8.995889E-03 
 2.68 , 1.029561E-02 
 2.69 , 7.053569E-03 
 2.7 , 1.108663E-02 
 2.71 , 1.379631E-02 
 2.72 , 1.169252E-02 
 2.73 , 1.057462E-02 
 2.74 , 1.034211E-02 
 2.75 , 1.108663E-02 
 2.76 , 1.206579E-02 
 2.77 , 0.0109004 
 2.78 , 9.691693E-03 
 2.79 , 9.459625E-03 
 2.8 , 8.301198E-03 
 2.81 , 8.625245E-03 
 2.82 , 7.931146E-03 
 2.83 , 9.042248E-03 
 2.84 , 1.080729E-02 
 2.85 , 5.855508E-03 
 2.86 , 7.145852E-03 
 2.87 , 1.085384E-02 
 2.88 , 6.13168E-03 
 2.89 , 7.099695E-03 
 2.9 , 9.830981E-03 
 2.91 , 7.931146E-03 
 2.92 , 9.088585E-03 
 2.93 , 5.763472E-03 
 2.94 , 5.855508E-03 
 2.95 , 6.13168E-03 
 2.96 , 7.330504E-03 
 2.97 , 4.568987E-03 
 2.98 , 7.192015E-03 
 2.99 , 6.223795E-03 
 3 , 6.730665E-03 
 3.01 , 7.653828E-03 
 3.02 , 0.0042021 
 3.03 , 8.486342E-03 
 3.04 , 4.982084E-03 
 3.05 , 2.189773E-03 
 3.06 , 6.13168E-03 
 3.07 , 4.936156E-03 
 3.08 , 6.91514E-03 
 3.09 , 4.110413E-03 
 3.1 , 4.798428E-03 
 3.11 , 6.869035E-03 
 3.12 , 7.653828E-03 
 3.13 , 1.916096E-03 
 3.14 , 6.730665E-03 
 3.15 , 8.393746E-03 
 3.16 , 7.099695E-03 
 3.17 , 8.486342E-03 
 3.18 , 7.145852E-03 
 3.19 , 3.057594E-03 
 3.2 , 5.947537E-03 
 3.21 , 8.671565E-03 
 3.22 , 6.866236E-04 
 3.23 , 7.007421E-03 
 3.24 , 5.073955E-03 
 3.25 , 5.34963E-03 
 3.26 , 8.856867E-03 
 3.27 , 7.330504E-03 
 3.28 , 2.417988E-03 
 3.29 , 1.413307E-04 
 3.3 , 4.293779E-03 
 3.31 , 5.395602E-03 
 3.32 , 6.91514E-03 
 3.33 , 4.293779E-03 
 3.34 , 4.706642E-03 
 3.35 , 7.977392E-03 
 3.36 , 6.361976E-03 
 3.37 , 2.874749E-03 
 3.38 , 7.007421E-03 
 3.39 , 6.408028E-03 
 3.4 , 8.764192E-03 
 3.41 , 3.652351E-03 
 3.42 , 1.278167E-03 
 3.43 , 1.050551E-03 
 3.44 , 1.09607E-03 
 3.45 , 2.235412E-03 
 3.46 , 8.162398E-03 
 3.47 , 7.007421E-03 
 3.48 , 5.625481E-03 
 3.49 , 1.323683E-03 
 3.5 , 1.024912E-02 
 3.51 , 9.552448E-03 
 3.52 , 6.454112E-03 
 3.53 , 2.646295E-03 
 3.54 , 3.240516E-03 
 3.55 , 5.993572E-03 
 3.56 , 2.874749E-03 
 3.57 , 3.057594E-03 
 3.58 , 3.515029E-03 
 3.59 , 3.331992E-03 
 3.6 , 6.411744E-04 
 3.61 , 4.568987E-03 
 3.62 , 0.0042021 
 3.63 , 6.776783E-03 
 3.64 , 1.867276E-04 
 3.65 , 1.733731E-03 
