, 530 
 77.7 , 4.608077E-03 
 77.8 , 4.179306E-04 
 77.9 , 2.416869E-03 
 78 ,-2.383201E-03 
 78.1 ,-1.120407E-03 
 78.2 ,-5.780991E-04 
 78.3 , 2.781308E-03 
 78.4 , 6.899892E-04 
 78.5 , 4.179306E-04 
 78.6 , 1.143763E-03 
 78.7 , 3.511077E-03 
 78.8 ,-3.103168E-03 
 78.9 , 2.781308E-03 
 79 , 2.507937E-03 
 79.1 , 3.419799E-03 
 79.2 , 1.961764E-03 
 79.3 , 4.150643E-03 
 79.4 , 3.273003E-04 
 79.5 , 9.621913E-04 
 79.6 ,-2.743334E-03 
 79.7 ,-3.971702E-04 
 79.8 ,-4.876306E-04 
 79.9 , 3.146053E-03 
 80 ,-1.256219E-04 
 80.1 , 1.143763E-03 
 80.2 ,-1.571823E-03 
 80.3 , 2.143754E-03 
 80.4 ,-7.589257E-04 
 80.5 ,-1.391334E-03 
 80.6 , 2.599051E-03 
 80.7 , 7.806952E-04 
 80.8 , 2.052736E-03 
 80.9 , 1.77985E-03 
 81 ,-5.780991E-04 
 81.1 , 2.963642E-03 
 81.2 ,-1.391334E-03 
 81.3 , 2.416869E-03 
 81.4 , 2.690156E-03 
 81.5 , 1.41625E-03 
 81.6 , 6.810369E-03 
 81.7 , 3.273003E-04 
 81.8 ,-2.473276E-03 
 81.9 ,-1.301035E-03 
 82 , 1.77985E-03 
 82.1 , 1.460693E-04 
 82.2 , 8.714473E-04 
 82.3 , 1.961764E-03 
 82.4 , 2.366618E-04 
 82.5 , 1.234564E-03 
 82.6 , 2.416869E-03 
 82.7 ,-3.642361E-03 
 82.8 ,-1.301035E-03 
 82.9 , 1.598012E-03 
 83 ,-1.301035E-03 
 83.1 , 1.507135E-03 
 83.2 ,-3.508603E-05 
 83.3 , 7.806952E-04 
 83.4 , 1.41625E-03 
 83.5 , 3.511077E-03 
 83.6 , 6.899892E-04 
 83.7 , 1.598012E-03 
 83.8 , 1.41625E-03 
 83.9 , 5.086068E-04 
 84 ,-4.876306E-04 
 84.1 ,-3.372835E-03 
 84.2 , 5.086068E-04 
 84.3 , 4.059231E-03 
 84.4 , 1.325411E-03 
 84.5 , 7.806952E-04 
 84.6 , 7.806952E-04 
 84.7 , 5.549569E-05 
 84.8 ,-1.752263E-03 
 84.9 , 2.416869E-03 
 85 , 1.41625E-03 
 85.1 ,-3.066639E-04 
 85.2 , 2.963642E-03 
 85.3 , 9.621913E-04 
 85.4 , 1.77985E-03 
 85.5 ,-1.752263E-03 
 85.6 ,-1.210744E-03 
 85.7 ,-2.833334E-03 
 85.8 , 1.234564E-03 
 85.9 , 6.350638E-03 
 86 , 2.052736E-03 
 86.1 , 2.781308E-03 
 86.2 ,-8.493378E-04 
 86.3 ,-1.571823E-03 
 86.4 ,-2.20305E-03 
 86.5 , 4.179306E-04 
 86.6 , 5.992751E-04 
 86.7 ,-1.932629E-03 
 86.8 , 1.460693E-04 
 86.9 ,-5.780991E-04 
 87 ,-2.022797E-03 
 87.1 , 1.507135E-03 
 87.2 ,-1.030079E-03 
 87.3 ,-1.030079E-03 
 87.4 ,-3.462704E-03 
 87.5 , 6.899892E-04 
 87.6 , 7.806952E-04 
 87.7 , 1.052954E-03 
 87.8 ,-6.685219E-04 
 87.9 , 4.179306E-04 
 88 ,-2.161658E-04 
 88.1 , 2.366618E-04 
 88.2 , 5.992751E-04 
 88.3 , 2.325821E-03 
 88.4 ,-4.808281E-03 
 88.5 , 3.328513E-03 
 88.6 , 4.179306E-04 
 88.7 , 4.059231E-03 
 88.8 , 2.690156E-03 
 88.9 , 7.806952E-04 
 89 , 1.77985E-03 
 89.1 ,-3.508603E-05 
 89.2 ,-8.493378E-04 
 89.3 ,-3.282973E-03 
 89.4 , 4.179306E-04 
 89.5 , 1.77985E-03 
 89.6 , 1.325411E-03 
 89.7 , 4.179306E-04 
 89.8 , 1.143763E-03 
 89.9 ,-8.493378E-04 
 90 ,-8.493378E-04 
