, 530 
 1.89 , 2.737736E-02 
 1.9 , 2.176483E-02 
 1.91 , 2.238487E-02 
 1.92 , 2.314923E-02 
 1.93 , 2.238487E-02 
 1.94 , 1.848855E-02 
 1.95 , 2.458601E-02 
 1.96 , 1.934085E-02 
 1.97 , 2.176483E-02 
 1.98 , 2.617199E-02 
 1.99 , 1.910392E-02 
 2 , 2.314923E-02 
 2.01 , 2.162187E-02 
 2.02 , 1.995743E-02 
 2.03 , 2.186015E-02 
 2.04 , 2.000491E-02 
 2.05 , 2.195552E-02 
 2.06 , 2.248035E-02 
 2.07 , 2.593134E-02 
 2.08 , 2.281466E-02 
 2.09 , 0.0222417 
 2.1 , 0.0191513 
 2.11 , 1.457999E-02 
 2.12 , 1.967275E-02 
 2.13 , 2.114565E-02 
 2.14 , 2.157422E-02 
 2.15 , 1.721324E-02 
 2.16 , 1.495519E-02 
 2.17 , 1.886715E-02 
 2.18 , 1.948306E-02 
 2.19 , 1.340957E-02 
 2.2 , 1.863048E-02 
 2.21 , 1.406461E-02 
 2.22 , 1.177628E-02 
 2.23 , 1.726039E-02 
 2.24 , 1.504903E-02 
 2.25 , 0.0152368 
 2.26 , 1.490827E-02 
 2.27 , 1.425195E-02 
 2.28 , 1.369017E-02 
 2.29 , 1.669473E-02 
 2.3 , 1.740191E-02 
 2.31 , 1.650633E-02 
 2.32 , 1.047405E-02 
 2.33 , 1.284888E-02 
 2.34 , 1.242886E-02 
 2.35 , 8.019725E-03 
 2.36 , 9.778021E-03 
 2.37 , 1.369017E-02 
 2.38 , 1.721324E-02 
 2.39 , 1.556558E-02 
 2.4 , 0.0142051 
 2.41 , 1.608273E-02 
 2.42 , 0.0175907 
 2.43 , 1.275552E-02 
 2.44 , 9.360928E-03 
 2.45 , 1.075276E-02 
 2.46 , 7.696608E-03 
 2.47 , 1.061338E-02 
 2.48 , 1.472064E-02 
 2.49 , 1.038116E-02 
 2.5 , 1.443937E-02 
 2.51 , 1.443937E-02 
 2.52 , 1.252215E-02 
 2.53 , 9.036812E-03 
 2.54 , 1.172969E-02 
 2.55 , 1.038116E-02 
 2.56 , 1.065985E-02 
 2.57 , 9.036812E-03 
 2.58 , 7.742761E-03 
 2.59 , 1.326934E-02 
 2.6 , 1.098518E-02 
 2.61 , 1.200921E-02 
 2.62 , 4.112322E-03 
 2.63 , 5.212026E-03 
 2.64 , 1.514292E-02 
 2.65 , 1.364341E-02 
 2.66 , 1.354985E-02 
 2.67 , 1.322259E-02 
 2.68 , 5.762937E-03 
 2.69 , 2.65036E-03 
 2.7 , 5.257915E-03 
 2.71 , 6.728696E-03 
 2.72 , 7.051094E-03 
 2.73 , 8.666682E-03 
 2.74 , 7.788918E-03 
 2.75 , 8.065912E-03 
 2.76 , 8.158301E-03 
 2.77 , 7.696608E-03 
 2.78 , 5.257915E-03 
 2.79 , 8.343083E-03 
 2.8 , 0.0114038 
 2.81 , 1.098518E-02 
 2.82 , 8.343083E-03 
 2.83 , 8.620459E-03 
 2.84 , 8.574212E-03 
 2.85 , 5.716994E-03 
 2.86 , 5.349681E-03 
 2.87 , 2.331211E-03 
 2.88 , 1.005629E-02 
 2.89 , 0.0101491 
 2.9 , 9.499934E-03 
 2.91 , 7.005015E-03 
 2.92 , 1.038116E-02 
 2.93 , 1.033473E-02 
 2.94 , 3.563499E-03 
 2.95 , 7.558207E-03 
