, 580 
 741.8 , 5.316038E-03 
 749.3 , 5.32558E-03 
 756.9 , 5.416516E-03 
 764.6 , 5.464469E-03 
 772.4 , 5.299154E-03 
 780.2 , 5.445156E-03 
 788.1 , 5.372174E-03 
 796.1 , 5.365973E-03 
 804.2 , 5.325376E-03 
 812.4 , 5.418394E-03 
 820.6 , 5.257254E-03 
 828.9 , 5.204611E-03 
 837.3 , 5.173153E-03 
 845.8 , 5.232942E-03 
 854.4 , 5.368407E-03 
 863 , 5.296307E-03 
 871.7 , 5.136858E-03 
 880.5 , 5.200892E-03 
 889.4 , 4.993907E-03 
 898.4 , 5.099009E-03 
 907.5 , 5.173062E-03 
 916.7 , 5.135959E-03 
 926 , 5.132298E-03 
 935.4 , 5.123731E-03 
 944.9 , 5.160896E-03 
 954.5 , 5.18099E-03 
 964.1 , 5.140172E-03 
 973.8 , 4.952966E-03 
 983.6 , 4.94413E-03 
 993.5 , 5.024898E-03 
 1003.5 , 4.953018E-03 
 1013.6 , 5.099218E-03 
 1023.8 , 4.947919E-03 
 1034.1 , 5.005611E-03 
 1044.5 , 5.004915E-03 
 1055 , 5.001331E-03 
 1065.7 , 0.0049125 
 1076.5 , 4.830267E-03 
 1087.4 , 5.007291E-03 
 1098.4 , 4.830571E-03 
 1109.5 , 4.867848E-03 
 1120.7 , 4.869762E-03 
 1132 , 4.735137E-03 
 1143.4 , 4.886899E-03 
 1154.9 , 4.749809E-03 
 1166.6 , 4.768012E-03 
 1178.4 , 4.793186E-03 
 1190.3 , 4.80007E-03 
 1202.3 , 4.734918E-03 
 1214.4 , 4.796427E-03 
 1226.7 , 4.686877E-03 
 1239.1 , 4.723406E-03 
 1251.6 , 4.686558E-03 
 1264.2 , 4.668454E-03 
 1276.9 , 4.696708E-03 
 1289.8 , 4.633206E-03 
 1302.8 , 4.694409E-03 
 1315.9 , 4.594823E-03 
 1329.2 , 4.608316E-03 
 1342.6 , 4.540061E-03 
 1356.1 , 4.524146E-03 
 1369.8 , 4.631014E-03 
 1383.6 , 4.426705E-03 
 1397.5 , 4.647812E-03 
 1411.6 , 4.566329E-03 
 1425.8 , 4.434473E-03 
 1440.1 , 4.485596E-03 
 1454.6 , 4.490864E-03 
 1469.3 , 4.514433E-03 
 1484.1 , 4.392663E-03 
 1499 , 4.407264E-03 
 1514.1 , 4.454924E-03 
 1529.4 , 4.295217E-03 
 1544.8 , 4.346743E-03 
 1560.3 , 4.460774E-03 
 1576 , 4.33302E-03 
 1591.9 , 4.352558E-03 
 1608 , 4.361686E-03 
 1624.2 , 4.413066E-03 
 1640.5 , 4.289038E-03 
 1657 , 4.311253E-03 
 1673.7 , 4.238128E-03 
 1690.6 , 4.256753E-03 
 1707.6 , 4.304257E-03 
 1724.7 , 4.292615E-03 
 1742 , 4.226079E-03 
 1759.5 , 4.190551E-03 
 1777.2 , 4.227577E-03 
 1795.1 , 4.124707E-03 
 1813.2 , 4.279563E-03 
 1831.5 , 4.068509E-03 
 1850 , 4.128185E-03 
 1868.6 , 4.170812E-03 
 1887.3 , 4.090925E-03 
 1906.2 , 4.103201E-03 
 1925.3 , 4.010358E-03 
 1944.6 , 4.041985E-03 
 1964.1 , 4.122236E-03 
 1983.8 , 3.991263E-03 
 2003.7 , 4.119275E-03 
 2023.8 , 3.999667E-03 
 2044.1 , 3.997192E-03 
 2064.6 , 4.105601E-03 
 2085.3 , 3.941868E-03 
 2106.2 , 3.903707E-03 
 2127.3 , 3.888642E-03 
 2148.6 , 3.930012E-03 
 2170.1 , 3.866423E-03 
 2191.9 , 0.0038553 
 2214 , 3.918808E-03 
 2236.3 , 3.867138E-03 
 2258.8 , 0.0039197 
 2281.5 , 3.835514E-03 
 2304.4 , 3.854764E-03 
 2327.5 , 3.833429E-03 
 2350.8 , 3.777361E-03 
 2374.4 , 3.78369E-03 
 2398.3 , 3.830487E-03 
 2422.4 , 3.787986E-03 
 2446.7 , 3.765697E-03 
 2471.2 , 3.792412E-03 
 2496 , 3.787638E-03 
 2521.1 , 3.781474E-03 
 2546.4 , 3.688716E-03 
 2571.9 , 3.799767E-03 
 2597.7 , 3.642417E-03 
 2623.8 , 3.727708E-03 
 2650.1 , 3.652788E-03 
 2676.7 , 3.614459E-03 
 2703.6 , 0.0036438 
 2730.7 , 3.676869E-03 
 2758.1 , 3.605325E-03 
 2785.8 , 3.644292E-03 
 2813.8 , 3.566273E-03 
 2842.1 , 3.632559E-03 
 2870.6 , 3.599656E-03 
 2899.4 , 3.543227E-03 
 2928.5 , 3.588774E-03 
 2957.9 , 3.565672E-03 
 2987.6 , 3.534011E-03 
 3017.6 , 3.524847E-03 
 3047.9 , 3.50128E-03 
 3078.5 , 3.528471E-03 
 3109.4 , 3.503585E-03 
 3140.6 , 3.457136E-03 
 3172.1 , 3.482819E-03 
 3203.9 , 3.406353E-03 
 3236.1 , 3.422861E-03 
 3268.6 , 3.429434E-03 
 3301.4 , 3.380788E-03 
 3334.5 , 3.421566E-03 
 3367.9 , 3.452749E-03 
 3401.7 , 3.405492E-03 
 3435.8 , 3.383269E-03 
 3470.2 , 0.0033785 
 3505 , 3.358375E-03 
 3540.2 , 3.362044E-03 
 3575.7 , 3.304689E-03 
 3611.5 , 3.311281E-03 
 3647.7 , 3.336391E-03 
 3684.3 , 3.258205E-03 
 3721.3 , 3.329984E-03 
 3758.7 , 3.292744E-03 
 3796.4 , 3.294793E-03 
 3834.4 , 3.226904E-03 
 3872.8 , 3.21886E-03 
 3911.6 , 3.167666E-03 
 3950.8 , 3.224618E-03 
 3990.4 , 3.236197E-03 
 4030.4 , 3.222425E-03 
 4070.8 , 3.191231E-03 
 4111.6 , 3.212363E-03 
 4152.8 , 3.173728E-03 
 4194.4 , 3.146248E-03 
 4236.4 , 3.189074E-03 
 4278.8 , 3.144449E-03 
 4321.7 , 3.153169E-03 
 4365.1 , 3.119039E-03 
 4408.9 , 3.104234E-03 
 4453.1 , 3.081995E-03 
 4497.7 , 3.079236E-03 
 4542.8 , 3.07829E-03 
 4588.4 , 3.035796E-03 
 4634.4 , 3.101448E-03 
 4680.8 , 3.04969E-03 
 4727.7 , 3.084765E-03 
 4775.1 , 2.994094E-03 
 4823 , 3.046615E-03 
 4871.4 , 3.042956E-03 
 4920.2 , 3.005221E-03 
 4969.5 , 3.008472E-03 
 5019.3 , 2.985642E-03 
 5069.6 , 2.984569E-03 
 5120.4 , 2.974492E-03 
 5171.7 , 2.982076E-03 
 5223.5 , 2.964934E-03 
 5275.8 , 2.905303E-03 
 5328.7 , 2.965434E-03 
 5382.1 , 2.95497E-03 
 5436 , 2.923552E-03 
 5490.5 , 2.900642E-03 
 5545.5 , 2.871034E-03 
 5601 , 2.905109E-03 
 5657.1 , 2.894258E-03 
 5713.8 , 2.866019E-03 
 5771.1 , 2.882419E-03 
 5829 , 2.884863E-03 
 5887.4 , 2.875226E-03 
 5946.3 , 2.850675E-03 
 6005.8 , 2.818998E-03 
 6065.9 , 2.809033E-03 
 6126.6 , 2.808574E-03 
 6187.9 , 2.817133E-03 
 6249.9 , 2.75705E-03 
 6312.6 , 2.761479E-03 
 6375.9 , 2.770124E-03 
 6439.8 , 2.795407E-03 
 6504.3 , 2.745243E-03 
 6569.4 , 2.729253E-03 
 6635.2 , 2.731666E-03 
 6701.7 , 2.727015E-03 
 6768.8 , 2.738748E-03 
 6836.6 , 2.691998E-03 
 6905.1 , 2.683832E-03 
 6974.3 , 2.693898E-03 
 7044.2 , 2.675992E-03 
 7114.8 , 2.671266E-03 
 7186.1 , 2.631831E-03 
 7258.1 , 2.653213E-03 
 7330.8 , 2.672275E-03 
 7404.2 , 2.656961E-03 
 7478.4 , 2.657202E-03 
 7553.3 , 2.651531E-03 
 7628.9 , 2.621858E-03 
 7705.3 , 2.59422E-03 
 7782.5 , 2.591348E-03 
 7860.5 , 2.559505E-03 
 7939.3 , 2.600063E-03 
 8018.9 , 2.533396E-03 
 8099.3 , 2.545096E-03 
 8180.5 , 2.572484E-03 
 8262.5 , 2.536236E-03 
 8345.3 , 2.501742E-03 
 8428.9 , 2.524026E-03 
 8513.3 , 2.539617E-03 
 8598.5 , 2.535559E-03 
 8684.6 , 0.0025035 
 8771.6 , 2.512798E-03 
 8859.4 , 2.499406E-03 
 8931.8 , 1.858498E-03 
