, 420 , 430 , 440 , 450 , 460 , 470 , 480 , 490 , 500 , 510 , 520 , 530 , 540 , 550 , 560 , 570 , 580 , 590 , 600 , 610 , 620 , 630 , 640 , 650 , 660 , 670 , 680 , 690 , 700 , 710 , 720 , 730 , 740 , 750 , 760 , 770 , 780 , 790 , 800 
 210 , 5.01635E-04 , 8.015563E-04 , 7.790597E-04 , 4.861256E-04 , 8.11348E-04 , 4.23075E-04 , 7.623209E-04 , 8.755924E-04 , 7.138488E-04 , 8.308106E-04 , 1.547715E-03 , 1.928197E-03 , 2.58766E-03 , 3.050794E-03 , 3.563463E-03 , 3.89954E-03 , 3.381774E-03 , 2.716904E-03 , 1.78766E-03 , 1.136368E-03 , 9.549136E-04 , 4.214948E-04 , 3.571914E-04 , 2.29495E-04 , 1.17703E-04 , 1.264028E-04 , 1.111425E-04 , 4.560836E-04 , 2.373839E-04 , 8.48738E-05 , 5.474542E-04 ,-1.438318E-04 , 7.990949E-06 , 8.793653E-05 ,-4.995968E-04 ,-3.904046E-04 ,-6.543823E-05 ,-1.765701E-04 , 3.997874E-04 
 220 , 1.089169E-03 , 2.070004E-04 , 3.774835E-04 , 2.98764E-04 , 5.904018E-04 , 3.849028E-04 , 8.882823E-04 , 9.323759E-04 , 1.118453E-03 , 1.048706E-03 , 1.670485E-03 , 2.127215E-03 , 2.291561E-03 , 3.061588E-03 , 3.474133E-03 , 3.514714E-03 , 3.018694E-03 , 2.692931E-03 , 1.569168E-03 , 9.287878E-04 , 6.217855E-04 , 4.184748E-04 , 5.416402E-04 , 4.326885E-04 , 2.699559E-04 ,-1.37622E-05 , 2.419768E-04 , 5.949209E-05 , 8.682029E-05 ,-1.317834E-05 , 2.268313E-04 , 5.223992E-04 ,-5.740969E-04 ,-6.004275E-06 ,-2.694912E-05 ,-6.630138E-04 ,-5.423604E-05 , 2.974266E-04 , 5.366791E-04 
 230 ,-1.10633E-04 , 2.547801E-04 , 7.707563E-04 , 5.065614E-04 , 6.067334E-04 , 3.562758E-04 , 2.767156E-04 , 1.034424E-03 , 8.333058E-04 , 8.591624E-04 , 1.243834E-03 , 1.62553E-03 , 2.293963E-03 , 2.722799E-03 , 3.602492E-03 , 3.392791E-03 , 3.195996E-03 , 2.465321E-03 , 1.527558E-03 , 1.020482E-03 , 6.695497E-04 , 3.857171E-04 , 5.048873E-04 , 1.986673E-04 , 2.832538E-04 , 2.293408E-04 ,-1.275465E-04 , 2.942293E-04 , 3.910064E-04 ,-2.195599E-04 ,-2.151268E-04 , 6.36894E-04 , 3.254237E-05 ,-8.78235E-04 , 7.873686E-04 , 2.735383E-05 , 2.677489E-04 , 5.386284E-04 ,-1.848241E-04 
 240 ,-2.868236E-04 ,-1.158772E-04 , 8.098761E-05 , 3.239448E-04 , 3.254238E-04 , 4.961074E-04 , 3.885596E-04 , 4.107183E-04 , 7.667002E-04 , 1.234627E-03 , 1.311969E-03 , 1.707503E-03 , 2.225563E-03 , 2.54126E-03 , 3.104249E-03 , 3.055427E-03 , 2.903224E-03 , 2.171079E-03 , 1.587919E-03 , 8.194892E-04 , 7.494272E-04 , 4.350991E-04 , 2.680374E-04 ,-5.082855E-05 , 2.873118E-04 , 2.89668E-04 ,-4.139675E-05 ,-2.237141E-04 ,-2.158781E-05 ,-7.868683E-05 , 4.469047E-04 ,-1.701411E-04 ,-7.043593E-05 , 2.391616E-05 ,-2.290944E-04 , 1.768755E-04 ,-1.717474E-04 ,-9.080725E-05 , 1.712228E-04 
 250 , 1.981267E-04 ,-1.541931E-04 , 4.591138E-04 , 5.140485E-04 , 1.603871E-04 , 3.161451E-04 , 6.232318E-04 , 7.919857E-04 , 7.53743E-04 , 1.151205E-03 , 1.291593E-03 , 1.78283E-03 , 1.952722E-03 , 2.629093E-03 , 2.934166E-03 , 2.957402E-03 , 2.820801E-03 , 2.071047E-03 , 1.655072E-03 , 8.836678E-04 , 6.909802E-04 , 2.903339E-04 , 3.195894E-04 ,-1.107176E-04 ,-6.271625E-05 , 2.561799E-04 ,-6.416073E-05 , 2.921033E-04 ,-2.706864E-04 ,-6.544722E-04 , 4.440395E-04 , 4.572134E-04 , 4.041283E-04 , 4.725627E-04 , 2.905578E-04 , 2.363558E-04 ,-3.561216E-04 ,-5.340201E-04 , 1.766409E-06 
 260 , 1.019846E-03 , 5.454971E-04 , 7.552953E-04 ,-8.935402E-05 , 1.83609E-04 , 3.800379E-04 , 3.88415E-04 , 7.751358E-04 , 7.34689E-04 , 8.673611E-04 , 1.026963E-03 , 1.749611E-03 , 1.771464E-03 , 2.34528E-03 , 2.72894E-03 , 2.857059E-03 , 2.528922E-03 , 1.873218E-03 , 1.449743E-03 , 7.301029E-04 , 4.232448E-04 , 3.752489E-04 , 2.581988E-04 ,-5.550604E-05 , 5.217455E-05 , 4.407612E-04 , 3.725441E-04 , 4.264083E-04 ,-7.356725E-05 ,-3.239268E-05 , 4.013512E-04 ,-2.677907E-04 , 1.770869E-04 , 2.056202E-04 ,-6.533803E-05 ,-6.200539E-04 , 1.58438E-04 ,-2.832605E-04 ,-1.241179E-04 
 270 ,-2.992437E-04 , 1.041819E-04 , 5.668969E-04 , 2.305242E-04 , 3.631685E-04 , 6.774082E-04 , 4.69726E-04 , 3.356673E-04 , 5.86149E-04 , 6.181767E-04 , 1.116484E-03 , 1.383507E-03 , 1.791506E-03 , 2.134984E-03 , 2.66375E-03 , 2.701022E-03 , 2.336755E-03 , 1.720609E-03 , 1.371222E-03 , 9.74926E-04 , 5.619145E-04 , 3.027265E-04 , 1.408384E-04 , 6.406028E-05 , 3.737651E-05 , 1.871364E-04 ,-1.655123E-04 ,-1.786249E-04 , 1.008252E-04 ,-2.339196E-05 , 5.172783E-04 , 6.455783E-04 , 2.831104E-04 , 7.663813E-05 , 2.392467E-04 ,-4.910927E-04 , 3.545219E-04 ,-7.628101E-04 , 5.799812E-04 
 280 , 4.959704E-04 ,-4.387539E-04 , 3.691401E-04 , 2.477008E-04 , 5.555599E-04 , 3.299425E-04 , 5.971937E-04 , 7.484289E-05 , 7.744274E-04 , 6.909983E-04 , 1.081277E-03 , 1.490547E-03 , 1.630413E-03 , 2.079292E-03 , 2.507472E-03 , 2.413814E-03 , 2.352998E-03 , 1.603739E-03 , 1.004025E-03 , 6.293555E-04 , 3.062802E-04 , 3.611001E-04 , 3.163691E-04 , 3.070316E-04 ,-5.014345E-06 , 4.011189E-05 ,-4.58309E-04 ,-3.260848E-05 , 3.479968E-04 , 1.035812E-04 ,-2.575978E-07 , 6.683412E-04 , 2.702219E-05 ,-3.638057E-05 , 1.913387E-04 ,-8.177038E-05 , 3.06835E-04 ,-7.891953E-06 ,-1.487789E-04 
 290 ,-7.493643E-04 ,-2.853313E-04 , 2.559724E-04 ,-3.997809E-06 , 2.530966E-04 , 3.620291E-04 , 5.293092E-04 , 2.897312E-04 , 7.398401E-04 , 7.07883E-04 , 9.999651E-04 , 1.393461E-03 , 1.56707E-03 , 2.007023E-03 , 2.314791E-03 , 2.268747E-03 , 2.142868E-03 , 1.611219E-03 , 1.285786E-03 , 6.520083E-04 , 8.851499E-04 , 3.952652E-04 ,-1.713523E-04 , 4.963678E-04 ,-1.485106E-05 ,-1.254414E-04 ,-1.888717E-06 , 2.435915E-05 , 1.039318E-04 , 2.324789E-04 , 9.969884E-04 ,-2.540158E-04 ,-2.939262E-04 ,-2.269344E-04 ,-1.886622E-04 , 2.75611E-04 ,-3.1123E-04 ,-3.10484E-04 ,-4.825087E-04 
 300 ,-8.911785E-05 ,-2.446836E-04 , 7.297191E-04 , 1.724111E-04 ,-1.802894E-04 , 3.879901E-04 , 3.335254E-04 , 7.034814E-04 , 6.711787E-05 , 7.853804E-04 , 9.667894E-04 , 1.216787E-03 , 1.545169E-03 , 2.223947E-03 , 1.877493E-03 , 2.168732E-03 , 2.064663E-03 , 1.437351E-03 , 1.00972E-03 , 7.943483E-04 , 1.580835E-04 , 3.572179E-04 , 4.84424E-04 , 7.101313E-05 , 2.353832E-04 , 2.262279E-04 , 1.395836E-04 , 4.117198E-04 , 3.665961E-06 , 2.513005E-04 , 7.396493E-04 , 3.410924E-05 , 6.95956E-04 , 5.444951E-04 , 4.839255E-06 , 4.798406E-04 ,-5.036535E-04 ,-2.075305E-06 , 2.141838E-04 
 310 , 8.308998E-05 ,-2.422447E-04 , 5.756733E-04 , 9.252429E-05 , 6.54479E-04 , 1.133968E-04 , 1.743897E-04 , 3.506965E-04 , 2.713428E-04 , 4.313684E-04 , 6.764611E-04 , 1.324262E-03 , 1.366572E-03 , 1.593356E-03 , 2.002515E-03 , 1.953917E-03 , 1.831033E-03 , 1.332055E-03 , 9.13479E-04 , 6.160575E-04 , 5.300975E-04 , 1.266182E-04 , 2.822889E-04 , 2.247622E-04 , 2.17569E-05 , 3.39449E-05 , 3.274337E-04 , 5.824243E-04 ,-3.539758E-04 , 5.316982E-04 , 2.996325E-04 ,-3.341957E-04 , 1.427681E-04 , 3.73344E-04 ,-1.65438E-04 ,-1.532507E-04 ,-3.167861E-04 , 2.133124E-04 , 7.375214E-04 
 320 , 1.235218E-03 ,-1.348203E-04 , 2.977276E-04 ,-5.280036E-04 , 7.046895E-04 , 1.392494E-04 , 3.551142E-04 , 2.996493E-04 , 4.79157E-04 , 3.848022E-04 , 7.699804E-04 , 1.104261E-03 , 1.263508E-03 , 1.539417E-03 , 1.949086E-03 , 2.038266E-03 , 1.590699E-03 , 1.400688E-03 , 7.704401E-04 , 7.817384E-04 , 5.372755E-04 , 1.093734E-04 , 0.0001575 ,-3.227486E-05 ,-1.112336E-04 ,-1.376304E-04 , 3.118019E-04 , 4.663715E-04 ,-8.094874E-05 , 6.746106E-05 , 2.419232E-04 , 3.979759E-04 , 4.968105E-05 , 1.681025E-04 , 9.901752E-04 , 8.240372E-05 , 7.506871E-04 ,-3.44897E-05 , 1.240925E-04 
 330 ,-7.068308E-04 , 9.285636E-04 , 1.133869E-04 , 6.053636E-04 ,-5.13336E-05 , 4.848781E-04 , 4.554582E-04 , 3.989939E-04 , 4.609555E-04 , 5.55533E-04 , 7.556353E-04 , 8.987066E-04 , 1.14914E-03 , 1.426459E-03 , 1.896099E-03 , 1.718654E-03 , 1.627025E-03 , 1.219251E-03 , 9.062464E-04 , 5.086759E-04 , 1.919779E-04 , 1.873252E-04 , 2.555156E-04 , 1.372081E-05 , 1.916297E-04 , 1.762284E-04 , 4.287929E-06 ,-7.306925E-05 , 4.517061E-04 , 2.674531E-04 ,-3.960622E-04 , 4.231014E-04 ,-2.503093E-05 ,-7.606605E-04 ,-2.475689E-05 ,-4.494906E-04 , 4.693091E-04 ,-1.477019E-04 ,-3.13089E-04 
 340 , 2.535758E-04 ,-3.541367E-04 , 5.969117E-05 ,-1.441801E-04 , 4.288818E-04 , 3.574452E-04 , 6.374569E-04 , 3.054601E-04 , 1.704388E-04 , 5.337496E-04 , 9.508147E-04 , 1.170662E-03 , 1.086147E-03 , 1.558456E-03 , 1.651005E-03 , 1.665769E-03 , 1.340101E-03 , 1.147195E-03 , 7.277786E-04 , 4.943958E-04 , 2.764208E-04 , 1.371953E-04 , 4.949385E-05 , 1.157388E-04 , 3.252066E-04 , 1.29487E-04 , 1.645541E-04 , 1.013984E-04 , 3.073353E-04 ,-2.19533E-04 , 8.155761E-04 ,-3.68124E-04 , 2.773302E-04 , 1.400555E-04 ,-1.538923E-04 , 3.416814E-04 ,-2.384101E-04 ,-3.838212E-04 , 2.710145E-04 
 350 , 6.245797E-04 ,-5.943682E-04 ,-1.712629E-04 , 1.514498E-05 , 3.941921E-04 , 1.116671E-04 , 4.066328E-04 , 2.889798E-04 , 4.313305E-04 , 4.967339E-04 , 3.84592E-04 , 7.057686E-04 , 9.704256E-04 , 1.183104E-03 , 1.547129E-03 , 1.720004E-03 , 1.284196E-03 , 9.386286E-04 , 5.898753E-04 , 6.426006E-04 , 2.214161E-04 , 4.066254E-04 , 4.082768E-04 , 1.323389E-04 ,-2.16304E-04 ,-2.204511E-04 , 2.624073E-04 , 1.495363E-04 ,-6.902273E-04 , 1.642643E-04 , 2.5524E-04 ,-7.429471E-05 ,-6.822195E-05 , 4.001328E-04 , 3.376473E-04 ,-3.545732E-04 ,-8.089289E-05 ,-1.382346E-04 ,-9.029046E-05 
 360 , 5.703422E-04 ,-4.018973E-04 ,-2.307795E-04 , 3.3157E-04 , 4.062497E-04 , 2.74849E-04 , 3.130942E-04 , 2.474061E-04 , 3.490317E-04 , 5.145153E-04 , 6.496556E-04 , 9.846393E-04 , 9.027618E-04 , 1.118103E-03 , 1.396158E-03 , 1.523509E-03 , 1.541707E-03 , 1.066121E-03 , 7.013737E-04 , 3.071206E-04 , 6.244467E-04 , 2.242653E-04 , 4.359841E-04 ,-4.536705E-05 ,-4.230501E-05 ,-1.19809E-04 , 2.562781E-04 , 1.106895E-04 ,-3.447166E-04 , 3.944034E-04 , 3.444305E-04 ,-1.91826E-04 , 5.420167E-04 , 1.080696E-03 ,-1.746583E-04 ,-2.936222E-04 ,-4.279497E-04 ,-2.276107E-04 , 1.169105E-03 
 370 ,-1.209792E-04 , 5.209678E-04 ,-4.894154E-04 , 1.746226E-04 , 2.256525E-04 , 8.90883E-05 , 3.642223E-04 , 5.064799E-04 , 1.126474E-04 , 5.612873E-04 , 7.162172E-04 , 8.084584E-04 , 8.155143E-04 , 1.050275E-03 , 1.424609E-03 , 1.31626E-03 , 1.220517E-03 , 8.1936E-04 , 8.77779E-04 , 3.265609E-04 , 3.607416E-04 ,-4.258093E-05 , 3.244897E-05 , 1.586128E-04 , 2.175084E-04 ,-6.40424E-05 ,-2.302137E-05 ,-2.53953E-05 ,-4.271634E-05 ,-1.957206E-04 , 9.741155E-05 , 7.990685E-05 ,-5.448668E-04 ,-1.951473E-04 ,-4.447406E-04 ,-1.681854E-04 , 3.904714E-04 ,-1.383515E-04 , 2.385302E-04 
 380 ,-4.888894E-05 , 6.096056E-04 , 2.810576E-05 ,-9.941695E-05 , 3.044165E-05 , 4.982597E-04 , 1.179715E-05 , 4.262011E-04 , 4.142602E-04 , 4.115635E-04 , 2.703443E-04 , 6.592236E-04 , 8.490737E-04 , 7.872315E-04 , 1.383649E-03 , 1.248819E-03 , 1.105873E-03 , 9.58095E-04 , 5.644526E-04 , 3.697054E-04 , 1.497211E-04 , 3.865224E-04 , 1.090966E-04 , 6.505354E-05 , 4.866682E-05 ,-1.200052E-04 ,-2.404136E-04 ,-2.47615E-04 , 2.301499E-04 ,-2.096658E-05 ,-4.359516E-04 , 7.230135E-04 ,-1.658191E-04 ,-4.414491E-04 , 4.083982E-04 , 4.032924E-04 , 7.189405E-04 ,-3.757901E-04 ,-3.999675E-04 
 390 ,-1.253303E-04 ,-8.487755E-05 , 3.551713E-04 ,-4.573458E-04 , 4.440943E-04 ,-1.160772E-04 , 7.979351E-05 , 1.456426E-04 , 4.466943E-04 , 4.952545E-04 , 5.737156E-04 , 7.228276E-04 , 5.981717E-04 , 9.227903E-04 , 1.324383E-03 , 1.127726E-03 , 9.656638E-04 , 5.610218E-04 , 6.372907E-04 , 3.905601E-04 , 4.574093E-04 , 5.404969E-04 , 2.710487E-04 , 6.879134E-05 , 1.594765E-05 , 1.9897E-04 ,-1.90719E-04 ,-6.244805E-05 , 2.395235E-04 , 9.854033E-05 , 1.159059E-04 , 6.103948E-05 , 3.63721E-04 ,-1.23478E-04 ,-2.047767E-04 , 3.61215E-04 ,-4.811604E-04 ,-3.178446E-04 ,-1.404674E-04 
 400 ,-1.54917E-04 , 1.895751E-04 ,-2.182103E-04 , 2.466184E-04 , 1.902374E-04 , 4.641151E-05 , 2.731501E-04 , 3.410276E-04 , 4.147854E-04 , 3.196178E-04 , 4.38428E-04 , 4.449847E-04 , 7.542494E-04 , 1.016154E-03 , 7.195157E-04 , 1.158305E-03 , 1.034268E-03 , 6.956274E-04 , 7.218822E-04 , 3.258152E-04 , 3.36862E-04 ,-4.594241E-05 , 1.732681E-04 ,-1.154989E-04 , 4.276928E-04 ,-1.448597E-04 , 5.104652E-08 , 4.613265E-04 ,-6.116292E-04 ,-2.272098E-04 , 4.772189E-04 , 1.159702E-04 , 6.878238E-04 , 3.19924E-04 , 2.422428E-04 , 9.353322E-04 ,-6.170457E-04 , 2.551627E-04 ,-3.560283E-04 
 410 , 2.661084E-04 , 1.669806E-04 ,-1.665488E-04 , 4.474227E-04 , 5.05042E-04 ,-7.384254E-06 , 2.162517E-04 ,-1.601821E-05 , 3.669134E-04 , 4.632829E-04 , 4.973338E-04 , 8.074198E-04 , 6.902881E-04 , 8.730043E-04 , 1.221539E-03 , 8.656044E-04 , 1.124596E-03 , 6.715266E-04 , 5.839295E-04 , 4.785712E-04 , 3.450064E-04 , 1.106093E-04 , 2.95706E-04 , 1.55371E-04 ,-1.627859E-04 ,-1.948445E-04 , 3.973747E-04 , 4.659758E-04 ,-2.506885E-04 , 1.128003E-04 , 4.285394E-04 ,-2.70649E-04 , 2.670222E-04 , 4.288589E-04 , 1.505267E-05 ,-3.908536E-04 , 2.183192E-04 ,-1.998561E-04 , 1.583658E-04 
 420 , 6.5204E-04 ,-3.527024E-04 ,-1.017848E-04 , 3.602831E-04 , 5.050884E-04 , 3.718988E-04 , 3.073602E-04 , 2.817166E-04 ,-7.859711E-05 , 4.021955E-04 , 4.799257E-04 , 5.603948E-04 , 8.640659E-04 , 6.049515E-04 , 1.001356E-03 , 8.661096E-04 , 9.132602E-04 , 5.558674E-04 , 4.82915E-04 , 3.350296E-04 ,-1.231758E-05 , 1.252961E-04 , 3.19722E-05 , 2.142509E-04 , 3.655441E-05 ,-2.046139E-06 , 1.016455E-04 , 2.685202E-04 , 1.552194E-04 ,-7.486061E-05 , 2.328164E-04 , 4.156434E-05 ,-2.595777E-04 ,-4.850102E-04 , 8.954578E-04 ,-6.859501E-04 , 1.025863E-05 , 1.459393E-04 , 6.367074E-04 
 430 ,-7.174042E-04 , 4.285643E-04 ,-3.456473E-04 ,-2.666438E-04 ,-4.002961E-05 , 4.346302E-04 , 7.762633E-05 , 3.13976E-04 , 9.824015E-05 , 4.473939E-04 , 3.315305E-04 , 3.577655E-04 , 5.771273E-04 , 8.575918E-04 , 1.278012E-03 , 8.860059E-04 , 8.881343E-04 , 5.950664E-04 , 5.2627E-04 , 4.809422E-04 , 8.390722E-05 , 3.14113E-04 , 2.955271E-04 ,-9.336838E-05 , 3.497221E-04 , 3.061326E-04 ,-5.900576E-05 , 1.412329E-04 ,-1.55164E-04 , 1.352022E-04 , 7.247693E-05 , 2.210121E-04 , 3.814831E-04 ,-6.171795E-05 , 3.386641E-04 ,-2.411952E-04 , 2.088066E-04 ,-4.879498E-04 , 6.442714E-04 
 440 ,-9.808361E-04 , 8.465484E-05 , 2.894334E-04 ,-5.926152E-06 , 2.655212E-04 , 3.128712E-04 , 3.79933E-04 , 1.030813E-04 , 3.064179E-04 , 3.413631E-04 , 3.466293E-04 , 5.52002E-04 , 5.471011E-04 , 8.594297E-04 , 1.065125E-03 , 8.164708E-04 , 5.360891E-04 , 4.662744E-04 , 5.159689E-04 , 2.982529E-04 , 6.809898E-05 , 3.056881E-04 , 2.201975E-05 , 1.507697E-04 , 4.030358E-04 , 5.663382E-04 ,-1.625017E-04 , 1.669839E-04 , 1.409581E-04 ,-1.733347E-04 , 7.439213E-04 ,-1.881764E-04 , 4.348666E-05 , 2.457377E-04 ,-2.422414E-04 ,-1.093419E-04 ,-4.719406E-04 ,-2.262322E-05 , 7.727188E-05 
 450 ,-1.532733E-04 ,-1.505578E-04 , 3.858633E-05 , 2.49277E-06 , 1.421256E-04 , 2.104573E-04 , 1.966932E-04 , 4.695959E-04 , 3.481127E-04 , 1.720305E-04 , 3.160341E-04 , 4.409821E-04 , 5.312807E-04 , 9.700345E-04 , 7.661543E-04 , 8.634998E-04 , 7.52346E-04 , 4.27057E-04 , 5.615823E-04 , 2.570593E-04 , 7.501437E-06 , 2.526983E-04 , 4.741331E-04 ,-1.040811E-04 , 9.646206E-05 ,-1.572419E-05 , 2.210366E-04 , 8.904352E-05 ,-6.188999E-04 ,-3.673885E-04 , 5.242418E-04 ,-2.306253E-05 , 1.03637E-04 , 5.483672E-04 ,-3.279811E-04 , 6.868383E-04 ,-7.56996E-04 ,-5.676792E-04 ,-3.6464E-04 
 460 , 3.9949E-04 , 1.23279E-04 , 5.130628E-05 , 1.369825E-04 , 6.950461E-05 , 4.683218E-05 , 1.306051E-04 , 2.619815E-04 , 7.866382E-05 , 5.158852E-04 , 2.236075E-04 , 4.161963E-04 , 4.52871E-04 , 5.691082E-04 , 7.577731E-04 , 7.458808E-04 , 6.202536E-04 , 5.361493E-04 , 5.743447E-04 , 3.909863E-04 , 1.239426E-04 , 5.69535E-05 , 3.192316E-04 , 7.944948E-06 , 2.293243E-04 , 9.360016E-05 , 2.677705E-04 , 4.250235E-04 ,-2.609165E-04 , 1.720289E-04 , 4.465035E-04 , 1.472659E-05 , 4.674127E-04 , 2.137656E-04 ,-4.761433E-05 ,-3.569583E-04 , 1.567694E-04 ,-1.001879E-04 , 7.398094E-04 
 470 ,-1.700479E-04 , 3.095081E-04 , 2.315218E-04 ,-2.522602E-04 , 2.207387E-04 , 3.05201E-04 , 3.48464E-04 ,-6.021538E-05 , 7.653829E-05 , 1.054821E-04 , 4.444007E-04 , 5.803842E-04 , 5.258105E-04 , 4.931018E-04 , 1.062511E-03 , 7.601325E-04 , 6.193547E-04 , 7.321709E-04 , 3.017013E-04 , 4.676221E-04 , 1.676922E-04 ,-1.540416E-04 ,-1.278057E-04 , 1.302998E-04 ,-6.548333E-05 , 1.906002E-06 , 2.150101E-04 , 2.229396E-04 ,-9.387878E-05 , 6.198939E-05 , 1.506637E-04 , 2.036302E-04 , 3.389582E-04 , 9.582522E-05 , 3.488318E-04 ,-3.748936E-05 , 5.246126E-04 ,-5.44413E-04 , 5.723573E-04 
 480 , 2.855614E-04 , 3.366114E-04 ,-6.773217E-05 , 2.085485E-04 , 5.583435E-04 , 4.307473E-04 , 8.513928E-05 , 4.857824E-04 , 2.11438E-04 , 1.517173E-04 , 3.986974E-04 , 5.38034E-04 , 3.964732E-04 , 7.843701E-04 , 9.494922E-04 , 5.764946E-04 , 8.125622E-04 , 4.440438E-04 , 2.808541E-04 , 2.384742E-04 , 2.397225E-04 , 2.216779E-04 , 3.36111E-05 , 1.724171E-04 , 3.400591E-05 , 2.214044E-04 , 1.04658E-04 ,-2.319117E-04 , 3.009234E-05 , 3.898448E-04 ,-1.728734E-05 , 3.63899E-04 ,-2.962032E-04 , 2.370317E-04 ,-3.733423E-04 , 1.18836E-04 , 6.160862E-04 ,-0.0001605 , 4.407894E-04 
 490 , 3.725297E-04 , 3.521749E-04 , 3.365311E-04 , 2.615837E-04 , 3.980413E-04 , 3.654437E-04 , 1.093647E-04 , 2.690941E-04 , 1.500193E-04 , 4.083312E-04 , 4.76484E-04 , 6.177555E-04 , 5.930116E-04 , 6.511376E-04 , 5.81833E-04 , 7.079532E-04 , 6.636033E-04 , 3.707688E-04 , 1.783738E-04 , 2.014394E-04 , 4.406454E-04 , 2.48012E-04 , 2.251964E-04 , 5.138338E-05 , 5.452649E-04 ,-5.953031E-05 , 4.109439E-05 ,-4.150128E-05 , 2.095695E-04 ,-1.002693E-04 , 3.894336E-04 ,-3.084437E-04 ,-2.812583E-04 , 1.246677E-05 ,-5.08089E-04 , 3.712491E-04 ,-4.45891E-04 , 2.499213E-05 , 4.919483E-04 
 500 ,-6.295258E-04 , 6.807684E-04 , 5.036068E-04 ,-3.021777E-04 , 3.723502E-04 , 3.717117E-04 , 1.327244E-04 , 1.79244E-04 , 2.341442E-04 , 4.361897E-04 , 1.599921E-04 , 3.923309E-04 , 4.92649E-04 , 3.461641E-04 , 5.093502E-04 , 7.098888E-04 , 4.03222E-04 , 4.921016E-04 , 8.234139E-04 , 2.101719E-04 , 2.657572E-04 ,-8.768574E-05 , 1.882616E-04 , 1.573057E-04 , 1.043005E-04 ,-3.016595E-04 ,-3.277063E-05 , 1.578399E-04 ,-4.701066E-04 ,-1.768906E-04 , 7.296146E-04 ,-1.418547E-04 , 1.141979E-04 , 7.502204E-04 , 1.019031E-04 , 3.044998E-04 , 9.414382E-05 , 2.073759E-04 ,-8.46896E-04 
 510 ,-3.188154E-04 ,-6.282247E-05 , 5.844022E-04 ,-1.452144E-04 , 2.304737E-04 , 4.577416E-04 , 4.254778E-04 ,-8.298794E-05 , 1.43353E-04 , 2.346737E-04 , 9.982476E-05 , 3.527261E-04 , 3.624205E-04 , 2.701705E-04 , 3.906025E-04 , 4.87074E-04 , 5.194205E-04 , 4.524026E-04 , 2.535031E-04 ,-1.019617E-04 , 2.02612E-04 ,-6.789191E-05 , 1.25906E-04 ,-2.222167E-04 ,-1.161097E-04 ,-5.473792E-05 , 2.519877E-04 , 3.229562E-04 ,-2.511973E-04 , 3.276198E-04 , 5.544469E-04 ,-8.123066E-05 , 3.451889E-04 , 5.570794E-04 ,-3.338052E-04 , 2.556317E-04 ,-7.75296E-05 ,-3.508196E-04 , 2.310646E-04 
 520 , 1.739364E-04 ,-1.858095E-04 , 4.006317E-05 , 1.498739E-04 , 5.513942E-05 , 1.335925E-04 ,-1.180983E-04 , 9.260795E-06 , 3.867416E-05 , 4.60871E-05 , 3.732171E-04 , 2.077075E-04 , 4.115119E-04 , 1.840972E-04 , 6.668968E-04 , 5.036163E-04 , 5.224933E-04 , 6.07594E-04 , 2.009573E-04 , 9.346817E-05 , 3.362248E-04 , 4.121762E-04 , 3.103162E-04 ,-8.040828E-05 ,-3.235943E-04 , 8.216187E-05 ,-4.762379E-05 ,-1.940338E-04 , 1.520106E-04 , 6.23639E-04 , 3.950486E-04 , 2.838868E-05 , 1.531052E-04 ,-2.127449E-04 , 8.959937E-04 ,-2.174775E-04 ,-3.636197E-05 ,-6.408563E-04 , 5.791578E-04 
 530 ,-3.654941E-04 ,-5.900675E-04 , 6.894015E-04 , 2.769261E-04 , 7.827082E-04 , 1.275618E-04 , 1.727519E-04 , 2.578743E-04 ,-7.854465E-05 , 2.59728E-04 , 4.273645E-04 , 2.619393E-04 , 4.017864E-04 , 3.609553E-04 , 8.165264E-04 , 4.446553E-04 , 2.658759E-04 , 5.171213E-04 , 4.223171E-05 ,-6.032313E-05 , 1.913133E-04 , 2.87919E-05 ,-6.781022E-05 , 1.116085E-04 , 1.260353E-04 , 1.684331E-04 ,-7.248545E-06 , 1.124687E-04 , 1.944914E-04 ,-4.538141E-05 ,-1.040285E-04 , 4.824032E-04 ,-3.998731E-04 ,-6.680005E-04 , 1.160233E-04 , 8.150489E-05 , 2.093629E-04 , 2.302158E-04 ,-3.687176E-04 
 540 ,-1.610629E-03 ,-2.587434E-04 , 2.390999E-04 ,-9.607834E-05 , 5.900306E-04 ,-2.981666E-05 , 9.087042E-05 , 2.26721E-04 , 4.182282E-05 , 2.09347E-04 , 2.686385E-04 , 4.88512E-04 , 1.396219E-04 , 1.600322E-04 , 6.331087E-04 , 5.067567E-04 , 3.781835E-04 , 3.545637E-04 , 2.579078E-04 , 1.216829E-04 , 2.056029E-04 ,-4.352904E-05 ,-8.205022E-05 , 1.487305E-04 , 2.082423E-04 , 9.165702E-06 , 2.908072E-04 ,-4.138472E-04 , 1.169696E-04 ,-2.060646E-04 , 5.782341E-04 ,-1.03133E-04 , 3.369777E-05 ,-1.412311E-04 ,-1.768765E-04 , 5.079276E-04 ,-2.180428E-04 , 1.767589E-04 ,-1.238439E-04 
