, 450 
 74.3 , 2.396591E-02 
 75.1 , 2.419392E-02 
 75.9 , 0.0243576 
 76.7 , 2.377847E-02 
 77.5 , 2.361155E-02 
 78.3 , 2.364355E-02 
 79.1 , 2.241717E-02 
 79.9 , 0.0231475 
 80.8 , 2.435016E-02 
 81.8 , 2.439701E-02 
 82.8 , 2.428132E-02 
 83.8 , 2.382246E-02 
 84.8 , 2.421021E-02 
 85.8 , 2.304815E-02 
 86.8 , 2.410846E-02 
 87.8 , 2.355219E-02 
 88.8 , 0.0242219 
 89.8 , 2.307522E-02 
 90.8 , 2.330145E-02 
 91.8 , 2.449781E-02 
 92.8 , 2.277717E-02 
 93.8 , 2.334986E-02 
 94.8 , 2.324047E-02 
 95.8 , 2.310652E-02 
 96.8 , 2.256045E-02 
 97.8 , 2.369281E-02 
 98.8 , 2.412376E-02 
 99.8 , 2.380708E-02 
 100.9 , 2.308072E-02 
 102.1 , 2.316047E-02 
 103.3 , 2.322571E-02 
 104.5 , 2.354161E-02 
 105.7 , 2.323374E-02 
 106.9 , 2.330762E-02 
 108.1 , 2.336664E-02 
 109.3 , 0.0239747 
 110.5 , 0.0234002 
 111.7 , 2.320226E-02 
 112.9 , 0.0231373 
 114.1 , 2.258834E-02 
 115.3 , 2.291855E-02 
 116.5 , 2.285647E-02 
 117.7 , 2.238282E-02 
 118.9 , 2.381058E-02 
 120.1 , 2.295171E-02 
 121.4 , 2.329347E-02 
 122.8 , 2.336495E-02 
 124.2 , 2.266432E-02 
 125.6 , 2.130038E-02 
 127 , 2.303528E-02 
 128.4 , 2.253038E-02 
 129.8 , 2.215376E-02 
 131.2 , 2.210183E-02 
 132.6 , 2.294285E-02 
 134 , 2.174338E-02 
 135.4 , 2.256035E-02 
 136.8 , 2.300908E-02 
 138.2 , 2.276783E-02 
 139.6 , 2.223196E-02 
 141.1 , 2.298755E-02 
 142.7 , 2.215163E-02 
 144.3 , 2.289775E-02 
 145.9 , 2.208013E-02 
 147.5 , 2.270892E-02 
 149.1 , 2.299567E-02 
 150.7 , 2.278862E-02 
 152.3 , 2.236971E-02 
 153.9 , 2.215533E-02 
 155.5 , 2.257806E-02 
 157.1 , 0.0220641 
 158.7 , 2.170207E-02 
 160.3 , 2.175867E-02 
 162 , 2.244029E-02 
 163.8 , 2.110153E-02 
 165.6 , 2.232865E-02 
 167.4 , 2.179245E-02 
 169.2 , 2.254262E-02 
 171 , 2.224368E-02 
 172.8 , 2.200042E-02 
 174.6 , 2.187743E-02 
 176.4 , 2.106825E-02 
 178.2 , 2.133132E-02 
 180 , 2.121079E-02 
 181.9 , 2.085426E-02 
 183.9 , 2.134093E-02 
 185.9 , 2.210147E-02 
 187.9 , 2.133282E-02 
 189.9 , 2.199201E-02 
 191.9 , 2.087987E-02 
 193.9 , 2.103522E-02 
 195.9 , 2.189843E-02 
 197.9 , 2.117167E-02 
 199.9 , 2.068868E-02 
 202 , 2.161446E-02 
 204.2 , 2.124203E-02 
 206.4 , 2.122778E-02 
 208.6 , 2.169134E-02 
 210.8 , 2.113552E-02 
 213 , 2.080279E-02 
 215.2 , 2.119973E-02 
 217.4 , 2.069539E-02 
 219.6 , 2.072557E-02 
 221.9 , 2.112044E-02 
 224.3 , 2.057127E-02 
 226.7 , 2.119982E-02 
 229.1 , 2.086326E-02 
 231.5 , 2.040971E-02 
 233.9 , 0.0210805 
 236.3 , 2.099608E-02 
 238.7 , 2.090085E-02 
 241.2 , 2.006159E-02 
 243.8 , 1.992934E-02 
 246.4 , 1.995159E-02 
 249 , 2.008751E-02 
 251.6 , 2.052897E-02 
 254.2 , 1.979126E-02 
 256.8 , 2.009792E-02 
 259.4 , 1.952076E-02 
 262.1 , 1.974663E-02 
 264.9 , 0.0203048 
 267.7 , 1.958448E-02 
 270.5 , 2.007209E-02 
 273.3 , 1.974245E-02 
 276.1 , 1.961294E-02 
 278.9 , 1.909681E-02 
 281.8 , 1.953551E-02 
 284.8 , 1.899933E-02 
 287.8 , 1.964371E-02 
 290.8 , 1.967856E-02 
 293.8 , 1.950823E-02 
 296.8 , 1.951721E-02 
 299.8 , 1.895504E-02 
 302.9 , 1.911756E-02 
 306.1 , 1.889057E-02 
 309.3 , 1.882113E-02 
 312.5 , 1.891983E-02 
 315.7 , 1.860078E-02 
 318.9 , 1.849903E-02 
 322.2 , 1.831342E-02 
 325.6 , 1.889781E-02 
 329 , 1.829298E-02 
 332.4 , 1.855242E-02 
 335.8 , 1.850662E-02 
 339.2 , 1.832787E-02 
 342.7 , 1.843843E-02 
 346.3 , 1.866462E-02 
 349.9 , 1.805698E-02 
